Fissura anal — tratamento	Crônica: medidas locais, banho de assento, bloqueador de canal de cálcio ou nitrato tópicos, toxina botulínica. Refratária: esfincterotomia lateral interna (padrão-ouro), com risco de incontinência.	ENARE::04_Cauda cauda
Cirurgia bariátrica — indicações clássicas	IMC ≥40, ou ≥35 com comorbidade. Diretrizes recentes (ASMBS/IFSO) admitem IMC ≥35 independentemente de comorbidade e ≥30 com diabetes tipo 2 não controlado.	ENARE::04_Cauda cauda
Fístula pós-gastrectomia vertical — localização e conduta	Mais frequente no ângulo de His (porção proximal da linha de grampeamento). Estável: drenagem + antibiótico + prótese/terapia endoscópica a vácuo + nutrição. Instável ou peritonite: reabordagem cirúrgica com lavagem e drenagem.	ENARE::04_Cauda cauda
Complicação mais temida do Bypass gástrico no pós-operatório precoce	Fístula da anastomose gastrojejunal. Taquicardia persistente é o sinal mais precoce e sensível — na instabilidade, reabordar sem esperar exame de imagem.	ENARE::04_Cauda cauda
Gastrosquise × onfalocele	Gastrosquise: defeito à DIREITA do cordão, sem membrana, poucas anomalias associadas, alças espessadas. Onfalocele: defeito central envolvendo o cordão, COM membrana, alta associação a anomalias congênitas e cromossomopatias — pior prognóstico global.	ENARE::04_Cauda cauda
Estenose hipertrófica de piloro	Lactente de 3-6 semanas, vômitos não biliosos em jato, alcalose metabólica hipoclorêmica e hipocalêmica. Corrigir o distúrbio ANTES de operar. Tratamento: piloromiotomia de Fredet-Ramstedt.	ENARE::04_Cauda cauda
Carcinoma basocelular × epidermoide	Basocelular: mais comum, lesão perolada com telangiectasias, crescimento lento, raramente metastatiza. Epidermoide: lesão ulcerada/crostosa, surge em cicatrizes (úlcera de Marjolin) e áreas de queratose actínica, com potencial metastático.	ENARE::04_Cauda cauda
Infecção necrotizante de partes moles — diagnóstico e tratamento	Dor desproporcional, toxemia, crepitação, bolhas, anestesia cutânea. É diagnóstico CLÍNICO — exame de imagem não deve atrasar. Tratamento: desbridamento cirúrgico AMPLO e precoce + antibiótico de amplo espectro + suporte. Polimicrobiana (tipo I) é a mais frequente.	ENARE::04_Cauda cauda
Sarcoma retroperitoneal	Lipossarcoma é o tipo mais comum. Biópsia percutânea por agulha grossa (não incisional aberta). Tratamento: ressecção em bloco com órgãos aderidos; a qualidade da ressecção é o principal determinante prognóstico. Não faz linfadenectomia de rotina.	ENARE::04_Cauda cauda
Tumor neuroendócrino de intestino delgado	Origem nas células enterocromafins das criptas de Lieberkühn. Marcador: cromogranina A. Síndrome carcinoide (flush, diarreia, doença valvar direita) exige metástase hepática ou tumor extraportal. Reação desmoplásica pode causar obstrução.	ENARE::04_Cauda cauda
CONDUTA: Colecistite aguda Tokyo II, 48h de evolução, bom estado geral	Colecistectomia laparoscópica na mesma internação + antibiótico. Não postergar para eletiva.	ENARE::05_Conduta proximo_passo
CONDUTA: Colecistite aguda em paciente séptico com disfunção orgânica e altíssimo risco (Tokyo III)	Ressuscitação + antibiótico + colecistostomia percutânea. Colecistectomia depois, com o paciente compensado.	ENARE::05_Conduta proximo_passo
CONDUTA: Icterícia + febre + dor em hipocôndrio direito + hipotensão e confusão	Colangite grave (pêntade de Reynolds): ressuscitação, antibiótico e drenagem biliar URGENTE por CPRE.	ENARE::05_Conduta proximo_passo
CONDUTA: Colelitíase com cálculo de 3 mm no colédoco, sem colangite, com Bypass gástrico prévio	O estômago excluso inviabiliza a CPRE convencional: exploração laparoscópica da via biliar com colecistectomia, ou CPRE transgástrica assistida.	ENARE::05_Conduta proximo_passo
CONDUTA: Pancreatite aguda biliar leve, melhorada no 3º dia	Colecistectomia laparoscópica na MESMA internação, com colangiografia intraoperatória conforme o risco de coledocolitíase.	ENARE::05_Conduta proximo_passo
CONDUTA: Pancreatite necrosante com coleção infectada na 3ª semana, paciente estável	Antibiótico e postergar a intervenção para além de 4 semanas; se necessário intervir, começar por drenagem percutânea (step-up), não necrosectomia aberta.	ENARE::05_Conduta proximo_passo
CONDUTA: Dor abdominal intensa desproporcional ao exame, fibrilação atrial, lactato elevado, pneumatose na TC	Isquemia mesentérica aguda com sofrimento intestinal: anticoagulação + laparotomia exploradora imediata com revascularização e avaliação de viabilidade. Não observar nem repetir exame.	ENARE::05_Conduta proximo_passo
CONDUTA: Abdome agudo obstrutivo por tumor de reto estenosante, distensão e ceco de 13 cm	Risco iminente de perfuração cecal. Descompressão urgente: cirurgia (colostomia/ressecção conforme achado) ou stent como ponte em casos selecionados.	ENARE::05_Conduta proximo_passo
CONDUTA: Perfuração de ceco por obstrução distal de tumor retal estenosante, com peritonite	Colectomia total (ou subtotal) com ileostomia. Rafia cecal isolada é inadequada porque a obstrução distal persiste.	ENARE::05_Conduta proximo_passo
CONDUTA: Diverticulite Hinchey II com abscesso pélvico de 6 cm	Drenagem percutânea guiada por imagem + antibiótico. Cirurgia só se falhar.	ENARE::05_Conduta proximo_passo
CONDUTA: Diverticulite com peritonite fecal difusa e instabilidade	Cirurgia de Hartmann (ressecção com colostomia terminal).	ENARE::05_Conduta proximo_passo
CONDUTA: Volvo de sigmoide sem sinais de sofrimento de alça	Descompressão endoscópica seguida de sigmoidectomia eletiva na mesma internação.	ENARE::05_Conduta proximo_passo
CONDUTA: Politraumatizado instável, FAST positivo no abdome	Laparotomia imediata. Não solicitar tomografia em instável.	ENARE::05_Conduta proximo_passo
CONDUTA: Politraumatizado estável, FAST positivo	Tomografia de abdome com contraste para caracterizar a lesão e considerar tratamento não operatório.	ENARE::05_Conduta proximo_passo
CONDUTA: Trauma abdominal fechado com lesão esplênica grau IV, estável, com blush arterial na TC	Angioembolização e manutenção do tratamento não operatório com monitorização.	ENARE::05_Conduta proximo_passo
CONDUTA: Intubado no trauma com murmúrio reduzido à direita, saturação 91%, hemodinamicamente estável	Reavaliar o posicionamento do tubo antes de qualquer outra intervenção (intubação seletiva do brônquio-fonte direito é a causa mais provável).	ENARE::05_Conduta proximo_passo
CONDUTA: Queimadura de face com vibrissas chamuscadas, rouquidão e saturação normal	Intubação orotraqueal PRECOCE. Saturação normal não exclui a lesão inalatória.	ENARE::05_Conduta proximo_passo
CONDUTA: Trauma com hipotensão, bradicardia, pele quente, tetraparesia	Choque neurogênico: volume criterioso + vasopressor. Não iniciar transfusão maciça nem corticoide.	ENARE::05_Conduta proximo_passo
CONDUTA: Ferimento perfurante abdominal com evisceração ou instabilidade	Laparotomia exploradora imediata.	ENARE::05_Conduta proximo_passo
CONDUTA: HDA com hematêmese volumosa e instabilidade persistente após ressuscitação	Endoscopia digestiva alta de URGÊNCIA, acionando o endoscopista de sobreaviso. Não aguardar o dia seguinte.	ENARE::05_Conduta proximo_passo
CONDUTA: Úlcera com vaso visível não sangrante (Forrest IIa)	Terapia endoscópica combinada (adrenalina + método térmico ou clipe) e inibidor de bomba de prótons em infusão.	ENARE::05_Conduta proximo_passo
CONDUTA: Corpo estranho pontiagudo já no intestino delgado, paciente assintomático	Acompanhamento com radiografias seriadas. Cirurgia apenas se houver sintomas, sinais de perfuração ou falha de progressão.	ENARE::05_Conduta proximo_passo
CONDUTA: Pólipo colônico ressecado com adenocarcinoma invasor, margem livre, bem diferenciado, sem invasão linfovascular	Seguimento endoscópico. Colectomia não é necessária se todos os critérios de bom prognóstico estão preenchidos.	ENARE::05_Conduta proximo_passo
CONDUTA: Pólipo com carcinoma POUCO diferenciado invadindo a submucosa	Ressecção oncológica segmentar (colectomia), pelo risco de acometimento linfonodal.	ENARE::05_Conduta proximo_passo
CONDUTA: Adenocarcinoma de reto médio, cT3N1	Neoadjuvância (quimiorradioterapia / TNT) seguida de reestadiamento e excisão total do mesorreto.	ENARE::05_Conduta proximo_passo
CONDUTA: Nódulo tireoidiano de 2 cm com Bethesda VI (maligno)	Tireoidectomia — total ou lobectomia conforme o tamanho, a multifocalidade e o risco. Esvaziamento cervical se linfonodo comprometido.	ENARE::05_Conduta proximo_passo
CONDUTA: Massa adrenal com metanefrinas elevadas	Bloqueio ALFA-adrenérgico por 7-14 dias com expansão volêmica, acrescentar betabloqueador só depois se taquicardia, e então adrenalectomia.	ENARE::05_Conduta proximo_passo
CONDUTA: Cálculo ureteral obstrutivo com febre e sepse	Descompressão urgente (duplo J ou nefrostomia) + antibiótico. Não tratar o cálculo neste momento.	ENARE::05_Conduta proximo_passo
CONDUTA: Adolescente com dor testicular súbita há 4 horas, reflexo cremastérico ausente	Exploração cirúrgica IMEDIATA com orquidopexia bilateral. Não atrasar por exame de imagem.	ENARE::05_Conduta proximo_passo
CONDUTA: Hérnia inguinal encarcerada irredutível com dor intensa há 2 horas	Cirurgia de urgência com avaliação da viabilidade do conteúdo herniário.	ENARE::05_Conduta proximo_passo
CONDUTA: 3º dia de pós-operatório de Bypass gástrico com taquicardia e taquipneia persistentes, sem melhora com volume e antibiótico	Suspeita de fístula: reabordagem cirúrgica. Em instabilidade não se espera exame de imagem.	ENARE::05_Conduta proximo_passo
CONDUTA: 6º dia de pós-operatório de apendicectomia aberta com dor na ferida, secreção fétida e febre, sem irritação peritoneal	Infecção de sítio cirúrgico incisional: abertura e limpeza da ferida + antibiótico. Não reabordar a cavidade.	ENARE::05_Conduta proximo_passo
CONDUTA: 2º dia de pós-operatório com dor intensa na ferida, enfisema subcutâneo e toxemia	Suspeita de infecção necrotizante (clostrídios/estreptococo beta-hemolítico): desbridamento cirúrgico amplo imediato + antibiótico.	ENARE::05_Conduta proximo_passo
CONDUTA: Fístula enterocutânea de baixo débito, sem obstrução distal e sem sepse	Tratamento conservador: controle do foco e da pele, suporte nutricional, correção hidroeletrolítica. Boa chance de fechamento espontâneo.	ENARE::05_Conduta proximo_passo
CONDUTA: Hepatocarcinoma único de 4 cm em cirrótico Child B	Avaliar transplante hepático (dentro dos critérios de Milão). A ressecção fica reservada aos Child A com boa função e sem hipertensão portal significativa.	ENARE::05_Conduta proximo_passo
CONDUTA: Icterícia obstrutiva indolor com perda ponderal e massa na cabeça do pâncreas	Estadiar com TC de abdome em protocolo pancreático; se ressecável, duodenopancreatectomia. Drenagem biliar pré-operatória apenas se colangite, icterícia muito prolongada ou neoadjuvância planejada.	ENARE::05_Conduta proximo_passo
CONDUTA: Distensão abdominal maciça sem obstrução mecânica em paciente idoso usando neurolépticos	Síndrome de Ogilvie: corrigir eletrólitos, suspender drogas implicadas, considerar neostigmina e descompressão colonoscópica.	ENARE::05_Conduta proximo_passo
CONDUTA: Paciente séptico de foco abdominal com hipotensão refratária a volume	Noradrenalina + antibiótico precoce + CONTROLE DO FOCO cirúrgico ou percutâneo o mais rápido possível.	ENARE::05_Conduta proximo_passo
TNM — o que significa cada componente	T: extensão do tumor primário (profundidade de invasão na maioria dos tumores digestivos). N: linfonodos REGIONAIS acometidos. M: metástase a distância. Prefixos: c clínico, p patológico, y pós-neoadjuvância, r recidiva.	ENARE::02_Nucleo oncologia_geral
TNM do câncer gástrico — invasão por T	T1a mucosa, T1b submucosa, T2 muscular própria, T3 subserosa, T4a serosa (peritônio visceral), T4b estruturas adjacentes. N1: 1-2 linfonodos, N2: 3-6, N3: 7 ou mais.	ENARE::02_Nucleo oncologia_geral
Marcadores tumorais e suas neoplasias	CEA: colorretal (seguimento). CA 19-9: pâncreas e via biliar. Alfafetoproteína: hepatocarcinoma e tumor germinativo não seminomatoso. Beta-hCG: coriocarcinoma e germinativos. Cromogranina A: neuroendócrinos. CA 125: ovário. Nenhum serve para rastreamento populacional.	ENARE::02_Nucleo oncologia_geral
Neoadjuvância — objetivos	Reduzir o volume tumoral e aumentar a chance de ressecção R0, tratar micrometástases precocemente, testar a biologia tumoral e permitir preservação de órgão. Padrão no reto localmente avançado, esôfago e junção esofagogástrica, e no gástrico avançado (perioperatória).	ENARE::02_Nucleo oncologia_geral
Ressecção R0, R1 e R2	R0: margens microscopicamente livres. R1: margem comprometida microscopicamente. R2: doença residual macroscópica. R0 é o principal determinante prognóstico modificável pelo cirurgião.	ENARE::02_Nucleo oncologia_geral
Linfonodo sentinela — princípio e onde é usado	Primeiro linfonodo de drenagem do tumor; se negativo, dispensa a linfadenectomia completa. Consolidado em mama e melanoma. Em tumores digestivos permanece experimental (exceto protocolos de câncer gástrico precoce).	ENARE::02_Nucleo oncologia_geral
Carcinogênese — etapas	Iniciação (dano genético irreversível), promoção (expansão clonal, reversível) e progressão (instabilidade genômica, invasão e metástase).	ENARE::02_Nucleo oncologia_geral
Sequência adenoma-carcinoma no colorretal	APC (iniciação, perda do gene supressor) → KRAS (promoção) → perda de 18q/SMAD4 → TP53 (progressão). Via alternativa: instabilidade de microssatélites (Lynch e esporádica por metilação do MLH1) e via serrilhada com BRAF.	ENARE::02_Nucleo oncologia_geral
Carcinoma epidermoide do canal anal — tratamento	Quimiorradioterapia (protocolo de Nigro: 5-FU + mitomicina + radioterapia) é o tratamento de escolha. A ressecção abdominoperineal fica reservada à doença residual ou recidivada.	ENARE::02_Nucleo oncologia_geral
Metástase hepática de câncer colorretal — princípio de ressecabilidade	Não é o número de lesões: o que define é a possibilidade de ressecção completa com futuro remanescente hepático adequado (≥20-30% conforme a função) e preservação da vascularização e drenagem biliar.	ENARE::02_Nucleo oncologia_geral
Ramos do tronco celíaco	Gástrica esquerda, esplênica e hepática comum. É o PRIMEIRO ramo ventral da aorta abdominal (nível de T12).	ENARE::02_Nucleo anatomia
Ramos da artéria mesentérica superior	Pancreatoduodenal inferior, jejunais e ileais, ileocólica, cólica direita e cólica média. Irriga do duodeno distal até o terço proximal do cólon transverso.	ENARE::02_Nucleo anatomia
Ramos da artéria mesentérica inferior	Cólica esquerda, sigmoideas e retal superior. Irriga do terço distal do transverso ao reto alto.	ENARE::02_Nucleo anatomia
Formação da veia porta	União da veia MESENTÉRICA SUPERIOR com a veia ESPLÊNICA, atrás do colo do pâncreas. A mesentérica inferior drena habitualmente na esplênica.	ENARE::02_Nucleo anatomia
Variação anatômica arterial hepática mais frequente	Artéria hepática direita acessória ou substituta originada da mesentérica superior (passa posterolateral à via biliar), e artéria hepática esquerda originada da gástrica esquerda (no ligamento gastro-hepático).	ENARE::02_Nucleo anatomia
Irrigação da cabeça do pâncreas e do duodeno	Arcadas pancreatoduodenais anterior e posterior, formadas pela pancreatoduodenal SUPERIOR (ramo da artéria gastroduodenal) e pela pancreatoduodenal INFERIOR (ramo da mesentérica superior).	ENARE::02_Nucleo anatomia
Canal anal cirúrgico × anatômico	Cirúrgico: do anel anorretal (borda superior do esfíncter interno / puborretal) à borda anal, cerca de 4 cm. Anatômico: da linha pectínea à borda anal, cerca de 2 cm. A linha pectínea separa drenagem/inervação: acima, visceral e portal; abaixo, somática e sistêmica.	ENARE::02_Nucleo anatomia
Nódulo mamário palpável em mulher acima de 40 anos	Mamografia + ultrassonografia e biópsia por agulha grossa (core biopsy). Exame de imagem normal NÃO afasta câncer diante de nódulo clinicamente suspeito.	ENARE::04_Cauda mama_video_torax
Cirurgia conservadora da mama — requisito	Margens livres ('no ink on tumor' no carcinoma invasor) associada a radioterapia adjuvante. Relação tumor/mama adequada e ausência de contraindicação à radioterapia.	ENARE::04_Cauda mama_video_torax
Pneumoperitônio — pressão de trabalho recomendada	12-15 mmHg em adultos (a maioria dos serviços usa 12). Pressões acima de 15 mmHg aumentam repercussões hemodinâmicas e ventilatórias sem benefício.	ENARE::04_Cauda mama_video_torax
Embolia gasosa durante laparoscopia — conduta	Suspender a insuflação, desfazer o pneumoperitônio, colocar o paciente em decúbito lateral ESQUERDO com cabeceira baixa (posição de Durant), oxigênio a 100% e aspiração pelo cateter central se disponível.	ENARE::04_Cauda mama_video_torax
Contraindicação ABSOLUTA à laparoscopia	Instabilidade hemodinâmica que não permita o pneumoperitônio. Obesidade, gestação, cirurgia prévia e peritonite difusa são contraindicações RELATIVAS ou nem isso.	ENARE::04_Cauda mama_video_torax
Quilotórax pós-esofagectomia	Drenagem de líquido leitoso rico em triglicerídeos (>110 mg/dL) e quilomícrons. Conduta inicial: dieta com triglicerídeos de cadeia média ou jejum com nutrição parenteral e octreotide; débito alto persistente (>1 L/dia por 5 dias) indica ligadura do ducto torácico.	ENARE::04_Cauda mama_video_torax
Cetamina, propofol e etomidato — perfil hemodinâmico	Cetamina: aumenta PA e FC e broncodilata (boa no instável/broncoespasmo). Propofol: hipotensão e dor à injeção. Etomidato: estabilidade hemodinâmica, mas supressão adrenal com uso prolongado e mioclonias.	ENARE::02_Nucleo perioperatorio
Succinilcolina × bloqueadores não despolarizantes	Succinilcolina é DESPOLARIZANTE, de início e duração ultracurtos, com risco de hipercalemia e hipertermia maligna. Rocurônio é não despolarizante e alternativa na sequência rápida (reversível pelo sugamadex).	ENARE::02_Nucleo perioperatorio
Ventilação protetora	Volume corrente 6 mL/kg de peso predito, pressão de platô <30 cmH2O, driving pressure <15, PEEP titulada e hipercapnia permissiva. Reduz mortalidade na SDRA e complicações pulmonares no perioperatório.	ENARE::02_Nucleo perioperatorio
Hipocalemia no pós-operatório — causas e cuidado	Perdas por sonda nasogástrica, fístulas, diuréticos e alcalose. Corrigir a hipomagnesemia associada, sem a qual o potássio não normaliza.	ENARE::02_Nucleo perioperatorio
